	MEP.1	MEP.2	MEP.3	MEP.4	MEP.5	MEP.6	MEP.7	MEP.8	MEP.9	MEP.10	MEP.11	MEP.12	MEP.13	MEP.14	MEP.15	MEP.16	MEP.17	MEP.18	MEP.19	MEP.20	MEP.21	MEP.22	MEP.23	MEP.24	MEP.25	MEP.26	MEP.27	MEP.28	MEP.29	MEP.30	MEP.31	MEP.32	MEP.33	MEP.34	MEP.35	MEP.36	MEP.37	MEP.38	MEP.39	MEP.40	MEP.41	MEP.42	MEP.43	MEP.44	MEP.45	MEP.46	MEP.47	MEP.48	MEP.49	MEP.50
Trpm6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.464797007839454	0.0	0.0	0.0	0.0	0.0	0.0	0.925748288379185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25026081655982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.920957881272264	1.09617286156514	0.612045052945247	0.0
Gns	1.11779955537274	7.1754760953731	6.21033759231196	7.36621947347485	0.478376714664572	8.22684136087329	0.750572242484882	8.19965913280189	0.692993620069485	6.922469483138	8.53247272372139	6.49103241008607	5.88531127704008	1.44951581845053	8.44789922026179	7.12053944474577	1.57335930534259	6.29711333856516	8.5706549741116	2.14201167665694	4.13667030182025	1.25270374980835	0.0	3.48523829503872	2.86295276552314	6.74106765188342	0.0	6.8681795020603	5.08842493255182	7.64967461694369	6.46030458123566	4.32309007634532	8.32312106570684	0.0	0.952273439194551	7.83580269281711	1.86933752889922	7.63435408021461	7.04834342457748	9.50708218507897	6.74792848844302	4.51038825219062	0.0	0.0	0.0	4.87918035595398	3.17637828835242	4.34651430723785	3.15807259807034	0.0
Gm21781	4.86214253283979	0.0	1.39134453143144	0.663197111593721	5.6705359455223	1.15952539537348	0.0	0.0	2.56878043527053	0.391399720994457	3.03658473219757	1.33370572248356	0.334087062597004	6.47106219460639	0.0	1.49321853622199	1.57335930534259	1.46699181584107	0.53588837161403	3.69467935926514	0.239183335405525	0.0	0.0	0.0	0.0	5.91994223042952	0.0	0.0	6.30475944071639	0.0	2.3169650877518	1.58577802423349	0.0	1.04250718511298	3.37144644889969	0.442903931711657	2.65702150166403	0.0	1.84505556649268	1.51282100717807	3.65417118499459	0.559458523052089	0.0	4.40346285835505	0.577298206453727	0.985733581736737	2.66907937164612	0.0	0.0	1.46999761345584
Cyld	2.77626952659054	7.28576794121984	2.55328461353065	1.45983249323773	7.51291385534501	5.50519908113482	0.0	4.93244008000341	1.79349572262438	6.77014039423564	6.79289841868224	5.40712917490559	0.0	4.624056314503	2.16862867055146	0.853388253753999	2.79241931484846	8.85575792918426	5.78083914055012	1.43663377917079	4.04508401463713	1.91293782898103	3.92649413402096	2.60863616492441	4.79019172880285	0.0	8.8399060223255	8.80208556778175	1.32252291795169	8.09769978258361	2.85971743430726	0.0	2.6847451624759	6.12695781097883	5.39699692502384	6.93188172222439	6.25981780879842	0.0	1.44807909018325	2.23491508641476	0.0	0.0	0.0	1.83438052226967	7.85962566019596	7.9993416351466	0.0	0.0	1.04043553429504	1.86999831453164
Ly86	0.0	0.0	0.0	0.0	0.0	0.0	0.750572242484882	0.669680256525218	1.15915715031611	1.35520062490059	0.0	0.0	0.334087062597004	0.0	0.764848598639104	0.853388253753999	1.57335930534259	1.12187688292588	0.0	2.39703989865437	0.239183335405525	0.758250205119562	0.649117408035887	1.43282906670271	0.0	0.418366921584183	0.0	1.25026081655982	0.0	0.365029672476707	0.0	0.0	0.0	0.0	0.0	0.0	1.21836199616517	1.4274093096839	1.44807909018325	0.946234883999621	0.445915133968274	0.0	0.0	0.0	0.988488235659084	0.0	1.47858046269593	0.0	1.04043553429504	1.46999761345584
Zfp458	5.54337620178989	0.0	0.0	0.0	5.07182885858338	0.0	0.750572242484882	0.0	0.0	0.0	0.0	0.464797007839454	0.334087062597004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.623841567814932	0.758250205119562	0.0	0.0	1.36107039534917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.12071104379927	0.0	0.0	0.0	0.0	0.0	0.0	0.988488235659084	0.985733581736737	0.0	0.0	1.04043553429504	0.0
Tmem33	9.32698252446458	9.82282316456689	8.60945689977297	9.4223431921486	10.2157459382557	9.31385176014062	8.25444844347227	9.57447728877076	9.73672155731216	9.35575991561362	8.75631310876777	9.43950809262015	9.54302540171588	9.55963193188854	9.08261305808611	9.58383912853723	3.6843487880221	9.73380221202219	7.79940131542016	6.09638775862154	7.46463473963262	5.18043960878986	7.74581820355418	7.94113493076271	9.99311284252575	7.58811138060763	6.96839749673401	2.9807969528141	8.31613768669232	8.03731895663101	8.72318619102608	9.62966710794135	7.74771688506444	9.27101013738032	10.4747324588577	7.69529687123604	9.54177070782342	7.87140843757543	0.0	0.946234883999621	9.53036876897157	7.54455238126589	1.66858716687546	8.79511875566903	7.63521071172208	6.87845660364743	9.10907454965717	8.13982465296863	4.36118563822302	9.01653696662481
Emcn	1.11779955537274	0.0	1.39134453143144	1.11581642625462	0.478376714664572	1.79397017868354	1.60756947250654	2.36037625844835	1.79349572262438	0.0	0.0	0.0	0.334087062597004	0.6572325959489	0.0	0.265058522796752	1.57335930534259	0.0	0.53588837161403	0.0	0.0	0.758250205119562	0.0	2.96329364927602	0.0	1.22999127023963	0.0	1.9098454760789	0.585292988255877	0.656099304823085	0.0	0.0	0.0	0.0	0.952273439194551	0.0	1.21836199616517	0.0	0.898574153516471	1.51282100717807	0.0	0.961572944047083	0.0	0.0	0.988488235659084	0.985733581736737	1.47858046269593	0.0	0.0	0.914646549532655
Zfp143	0.0	7.52535292350462	2.08626093891368	5.04864355657974	6.92724216010505	1.15952539537348	1.2417914337173	7.79011191821094	8.06941975257829	6.27927968648555	1.88832383702571	7.23619143633154	5.6659235980148	8.76851239280957	1.63113921857795	0.0	1.57335930534259	0.667346796438756	0.925748288379185	5.02579862410199	7.85458474345041	8.63369970373352	7.70318455004994	1.43282906670271	0.0	0.418366921584183	2.15404506970566	3.74519410858048	0.0	5.47489434382828	0.649822900537709	1.00061168584868	1.06069379993623	0.0	8.8070053240736	0.781297129754005	0.0	1.4274093096839	0.898574153516471	2.71392117787953	0.445915133968274	0.0	1.0631685229994	0.450588387965346	7.97132869118357	0.0	1.47858046269593	0.0	7.39216338148942	1.46999761345584
Gmip	0.0	5.50371727020903	0.0	0.0	0.837015126728841	1.15952539537348	3.30333955343441	0.0	0.0	0.698956986510831	0.0	0.464797007839454	0.0	0.6572325959489	0.0	4.02928010568167	1.57335930534259	1.12187688292588	0.0	1.43663377917079	0.444294584134292	0.758250205119562	0.649117408035887	2.13734355867661	1.36107039534917	0.742288987970251	0.0	0.0	0.0	0.0	5.97769981321383	1.00061168584868	0.0	7.70543622059651	0.952273439194551	0.0	1.86933752889922	6.09982787695519	0.0	0.0	0.0	0.961572944047083	0.0	0.450588387965346	0.0	4.2207757115725	1.47858046269593	0.0	0.0	0.0
Pld4	1.11779955537274	1.03142157953142	2.08626093891368	0.0	0.0	0.0	0.750572242484882	0.0	0.0	0.0	0.926517836479793	0.0	0.0	0.0	0.0	0.0	0.0	0.667346796438756	0.0	2.39703989865437	0.239183335405525	0.0	0.0	1.43282906670271	0.0	0.418366921584183	0.0	1.25026081655982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.445915133968274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adsl	7.99392403694228	9.23948780050863	9.32682496484843	9.09602576729638	8.80748444339659	9.71214327855738	8.64225631046305	9.06023598217469	9.97103743104903	9.58614891793751	9.52700499645089	10.2209179697345	8.69898909304574	9.73399564641848	2.86645799859657	10.1172141778412	4.7380972236056	10.1491634896018	9.32646178562437	8.85928433603496	7.73756548084912	8.27001429564446	9.24351219050133	4.72772125006479	8.96991448384448	7.56009564577739	7.56274082280328	8.9052635035691	7.82435410079675	9.67457984538201	9.53379154127841	10.6558583825543	7.5276561909935	8.0664694697728	9.71680660592843	9.95218223581962	9.21131265020339	9.41703331282366	1.44807909018325	2.90455390152689	9.19008743956156	6.34088272618429	8.57455924677134	9.17590143152483	9.89278737671654	9.31566514102026	9.62869014381014	2.74186400808545	9.04106259270847	9.57735779890928
Tox4	0.0	6.79631148607458	6.99561987227283	0.663197111593721	9.22645917113129	5.42460422256651	9.28402258164822	6.00466049494779	5.1758507690801	7.50098198252301	7.41217501963707	8.65932044572228	6.9480441603248	7.23320873898346	0.0	8.23702840647058	1.57335930534259	5.10954969739455	2.45899782087069	6.04136659678379	1.81743521841804	2.8525863944616	1.0951933035935	5.83521544924767	7.19863555676917	7.65224473070506	2.62669828021032	6.411248256705	6.9551795548451	6.73690625347314	5.91105542432325	8.03739206750413	2.09010928657547	3.66196000299371	9.25179600879076	6.30989690462482	8.31338599532558	7.4090794168574	1.84505556649268	8.8331342311473	6.53905312240514	1.27569125977682	8.44524447207512	7.90702023435687	1.98269772310327	7.28438977254668	7.43813307850185	0.0	1.37031649521715	4.35560536826119
Exoc3l	0.0	0.0	0.0	0.0	1.90774692564162	0.0	0.750572242484882	0.0	0.0	0.0	5.02342837654695	0.0	0.0	0.0	0.0	0.0	1.57335930534259	0.0	0.0	0.0	0.0	8.240633564877	0.649117408035887	1.43282906670271	0.0	0.0	0.0	0.0	1.32252291795169	0.89818850061877	0.649822900537709	0.0	0.0	0.0	0.952273439194551	0.0	0.0	0.0	0.0	0.946234883999621	0.0	0.559458523052089	0.0	0.0	0.0	0.0	4.42945231582644	1.09617286156514	0.0	6.6835185671145
Zbp1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.464797007839454	0.0	0.0	0.0	0.265058522796752	0.0	0.0	0.0	1.43663377917079	0.783496307686638	1.91293782898103	0.649117408035887	2.13734355867661	2.04876416265555	0.0	0.0	0.0	0.0	0.0	5.24729763513571	0.0	1.06069379993623	1.04250718511298	0.0	0.0	0.0	7.71777570956666	0.0	0.946234883999621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1419573139368	0.0	0.0
Wfdc18	0.0	0.605986074852305	0.0	0.663197111593721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.265058522796752	0.0	0.0	0.53588837161403	0.890207491621803	0.239183335405525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.793433972281581	0.0	0.0	0.0	0.0	0.0	0.914646549532655
Cyfip2	7.83295644005033	1.85203618279814	6.33160293751053	0.663197111593721	1.12401418355325	6.02590679303991	5.60798723443326	6.71378909445643	2.02969067403952	7.94780631526349	5.49612549472762	2.82415081920518	7.33087914797745	6.9464451477612	7.11624787168925	5.75064445362586	2.79241931484846	5.39816120893818	6.82029165782476	5.9841635643142	7.86689597759348	8.72846473420098	6.65013973382609	2.13734355867661	5.8837187364132	6.85864700287066	2.15404506970566	3.41304020394101	4.97823970173899	5.72310693234994	5.13498213719888	7.14587271502442	7.57771977829301	8.84183289905595	7.76753093219602	7.72745247195227	7.70950669452917	5.91018467974422	8.82882473807371	1.51282100717807	6.11039343208052	3.88144573352313	0.0	1.30240093461685	7.19135990579341	6.27547198828687	7.68357143905858	4.26347691261005	4.28502105694917	3.64459388757199
Zfp280c	6.13009224847928	0.605986074852305	5.93214446524462	5.28292995247056	0.478376714664572	6.70932510512217	0.0	4.72251937386724	1.15915715031611	1.16778278851321	0.926517836479793	6.86959459895745	0.605170886844759	6.75931768696531	0.0	6.07801162487801	2.30799301970087	4.61623906015435	0.925748288379185	0.890207491621803	0.0	0.0	0.0	0.0	0.0	1.22999127023963	0.0	0.0	0.0	7.06623507384739	1.94293778920189	0.585370320101992	4.86958988850346	2.06330016229068	0.0	0.0	4.38559377847577	2.95578367524601	1.44807909018325	0.0	0.445915133968274	0.0	1.66858716687546	0.0	2.97979372797147	0.0	6.90470655555935	8.26783723288896	0.612045052945247	1.46999761345584
D930016D06Rik	1.73998390515806	1.03142157953142	0.0	0.663197111593721	0.0	2.84181142261372	1.2417914337173	0.669680256525218	2.41046108518667	0.391399720994457	5.17499085182241	0.815777312783049	0.334087062597004	0.0	1.26206226688348	6.75615099038122	0.0	2.65382730668071	0.0	0.0	0.239183335405525	1.25270374980835	5.7199220112901	5.05724947234326	2.51254823086886	7.12518135587214	1.44645197867883	7.55859534019522	1.32252291795169	0.89818850061877	0.649822900537709	1.00061168584868	0.0	0.0	8.18400748471064	0.442903931711657	5.85930929192438	0.0	0.0	1.51282100717807	0.0	0.0	2.09374498719985	0.793433972281581	0.988488235659084	0.0	0.920957881272264	1.09617286156514	1.04043553429504	0.0
Thbs1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12528129353233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.667346796438756	0.0	0.0	0.0	0.758250205119562	0.0	0.0	0.0	0.0	0.0	0.0	0.585292988255877	0.365029672476707	0.0	0.0	0.0	0.0	0.0	1.28531395891312	1.21836199616517	2.13068905704873	1.84505556649268	0.946234883999621	0.0	0.0	0.0	1.07024675955926	0.577298206453727	0.0	0.920957881272264	0.0	0.0	1.46999761345584
Slc12a7	1.11779955537274	6.24124286398645	6.90081634200884	0.0	0.478376714664572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3952212623128	1.83201016264963	0.239183335405525	0.758250205119562	0.0	0.0	1.36107039534917	0.0	0.0	0.0	5.955171563689	0.0	0.0	0.0	0.0	1.04250718511298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.559458523052089	0.0	0.0	0.0	0.0	0.920957881272264	0.0	0.0	0.0
Chil5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.464797007839454	0.334087062597004	0.0	1.26206226688348	0.488895005247506	0.0	0.0	0.53588837161403	0.0	0.239183335405525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.559458523052089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmem201	2.50605063974892	1.62670767955894	8.73567910852303	7.0090536265348	4.02979151930377	6.38659080565834	6.59312076385426	7.59233834956186	3.59686629585605	5.89707319014455	6.80456980265759	6.17158773797379	7.78573680214996	5.72614764617294	1.26206226688348	6.56656295816914	7.10162731885415	1.9784694538051	6.69435509664946	6.05994111630199	6.22752881207138	1.25270374980835	5.10954038353541	4.63206954653394	4.70598405337904	5.49410272585743	0.0	1.25026081655982	7.38900260511129	7.58840656721708	3.49077041122119	1.00061168584868	1.06069379993623	2.65512758872666	1.92780472125185	7.1736846388794	4.91600480935087	5.86906992210774	2.15603751115155	0.946234883999621	6.68330331747461	6.66430918673436	2.09374498719985	5.58269085569451	0.577298206453727	2.29903361401363	6.17930718857057	1.71181919971158	1.37031649521715	0.0
Lrch2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.391399720994457	0.926517836479793	0.0	0.0	0.0	0.764848598639104	0.265058522796752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.418366921584183	0.0	0.0	0.0	0.0	0.0	0.585370320101992	1.06069379993623	0.0	0.0	0.0	1.21836199616517	0.0	0.0	0.0	0.0	0.0	0.0	0.793433972281581	0.0	0.0	0.920957881272264	0.0	0.0	0.914646549532655
Zc2hc1a	0.0	0.0	0.0	0.0	0.0	1.79397017868354	0.0	4.13259087392152	0.0	0.952330690834648	0.0	0.0	0.0	0.0	1.26206226688348	0.682622181253706	0.0	0.0	0.0	5.58313834944787	0.0	0.0	0.649117408035887	2.13734355867661	0.0	0.742288987970251	0.0	0.0	0.0	0.0	7.71296740326826	0.0	0.0	0.0	0.952273439194551	0.0	4.91600480935087	5.12071104379927	0.0	2.49420753666972	0.0	0.0	1.66858716687546	0.0	0.0	0.985733581736737	0.0	1.09617286156514	0.0	0.0
Afg3l2	8.76917163984495	8.64885488076981	7.98071490415083	1.11581642625462	8.42727916909883	6.90024579119841	1.2417914337173	8.41720129159371	8.45887853760941	8.48574959444693	9.16222419184406	0.464797007839454	9.25445218049243	7.84243593346648	0.764848598639104	7.8155337496312	1.57335930534259	8.56225722821426	5.0416924395036	7.87030213454068	8.0120238230567	4.8752371636258	2.61208746412302	3.86770362718688	8.56033921405084	8.77146453861479	1.44645197867883	6.68698332071681	9.03303506967226	7.97430021822422	8.50782009258893	8.46269909138946	1.06069379993623	8.18153264534775	9.95557644513817	7.54517764947939	8.29521988634187	7.96217907806797	1.44807909018325	1.51282100717807	5.95902973907219	8.98967784257646	1.66858716687546	8.60582522425786	7.53542820326645	8.19542321105243	6.24874822650289	8.59521008260472	7.3224302393297	7.92789270036448
Sepp1	7.09527290805211	0.605986074852305	8.89173291850834	1.45983249323773	1.12401418355325	0.0	10.0229040706573	5.82088648959544	7.33382615266302	6.46887606319827	0.926517836479793	1.87218341504544	1.35810182440135	1.95801594661978	9.75805677158831	0.488895005247506	10.779420680744	1.74527963666374	6.90395830955614	6.90241770127083	5.25349056848172	0.758250205119562	2.74029838957702	7.86954191959454	4.86975422946207	6.56259460471038	6.75452578320688	8.38068384392541	7.38900260511129	8.89932047149346	6.85714831646442	0.585370320101992	9.88864404088853	8.63047447992573	1.52096965890189	4.66874120669332	6.49020424178614	8.40482902482059	1.44807909018325	9.80039973507082	1.29202287496832	1.53349555968325	9.10929496568737	0.450588387965346	1.56959297818792	8.43083857182945	7.1693189192487	9.3178786985981	6.66392248584598	2.65778702479594
Bcl11b	0.0	0.605986074852305	0.0	0.0	0.478376714664572	1.15952539537348	0.0	0.669680256525218	0.0	0.0	0.0	0.0	0.0	1.10709136794729	0.764848598639104	0.488895005247506	0.0	0.0	0.0	0.0	0.0	0.758250205119562	0.649117408035887	0.0	0.0	0.0	1.44645197867883	1.25026081655982	0.0	0.365029672476707	0.649822900537709	0.0	1.06069379993623	1.04250718511298	0.0	0.0	0.0	0.0	1.44807909018325	0.0	1.06110822751501	0.0	1.66858716687546	0.0	0.577298206453727	0.0	0.0	0.0	0.0	0.0
Epb4.1l5	0.0	6.74105965831771	0.0	5.40717439412307	4.34095996275254	1.15952539537348	0.0	0.0	0.692993620069485	0.391399720994457	6.29386201700802	0.0	0.334087062597004	1.10709136794729	0.764848598639104	0.265058522796752	1.57335930534259	0.0	0.0	0.0	0.927230224327432	1.62026437481744	0.0	1.43282906670271	0.0	3.07057933490759	1.44645197867883	0.0	0.585292988255877	0.656099304823085	0.0	0.585370320101992	1.06069379993623	0.0	7.17035235235948	0.781297129754005	0.0	1.4274093096839	0.0	1.51282100717807	0.786057492270879	0.0	1.0631685229994	0.793433972281581	0.0	0.985733581736737	1.47858046269593	1.09617286156514	1.04043553429504	0.0
Etf1	8.98110416361586	8.01321219048513	6.97715100906034	9.26017599374198	8.69974544223286	8.92451217769237	1.89911381068895	8.65140742886041	8.58469978396157	10.5968701995408	9.49494815161074	9.59082935976515	9.6456205138539	9.48724071897352	4.26145434722285	8.49184882715057	3.6843487880221	8.9886419031558	8.9692890286231	8.07136045135018	7.59144817738343	2.36418785713521	8.99467825778907	7.38867255708503	7.65678872930392	9.28159746586651	6.60911528902148	6.15625617283443	8.66098467831904	8.35909736895183	9.53046546101287	10.2889345139334	5.84470174085908	6.08252511148342	9.52692260183618	7.92382832389072	8.63561050175395	8.35358425066172	2.81753287596648	2.49420753666972	9.74529632629722	8.76775834313684	2.09374498719985	9.10659654599658	10.1241093491783	7.83563511714756	9.91564300915769	2.96849791981683	7.80049993369202	8.91438006161782
Ndfip2	2.17327829085721	0.0	0.0	0.663197111593721	7.81196352456006	0.0	0.750572242484882	0.0	6.27542967753012	6.51876527663121	5.27905077562126	0.464797007839454	2.04507719723608	6.57076493981912	2.55933069456698	0.682622181253706	0.0	2.51227660626355	8.2509539357883	3.25314619398636	1.88942093999251	8.27967639503474	7.79831836932448	2.13734355867661	2.51254823086886	7.1595351078929	1.44645197867883	7.79191224268628	1.32252291795169	7.94762836444971	5.01317892128941	0.585370320101992	7.84631881147464	0.0	6.50386163792487	1.05520479357602	6.18286086344898	8.23723227407128	1.44807909018325	0.946234883999621	7.37636960509376	0.0	0.0	6.03388897641455	0.988488235659084	5.01659617148689	1.47858046269593	1.09617286156514	1.6386285600136	0.914646549532655
Seh1l	6.65052565811869	8.36576152946829	7.48828479023785	8.8735598891465	9.07061519181565	6.46927695676098	0.750572242484882	1.12528129353233	7.00723318113737	8.41110248431789	8.65680110281634	8.28512816425479	8.18370664082599	9.34086319565929	8.95630904960777	7.77492712697764	8.96273434417864	8.59773329245465	8.40822565803296	8.31119079303917	8.83446868417315	8.02779902320531	3.62809354983994	6.53584811418516	7.61121563743697	7.88358009586559	9.05640438938625	5.2565878102378	8.89883461422581	8.83892083936521	7.0114453893362	10.5340651981799	7.82574975612618	9.48028170062215	8.88895383809064	8.03868418305967	8.97689698208116	8.3004520042957	7.69128976690446	9.32518106380336	9.06884086303251	4.87887046767442	6.83680302956391	8.02947619689448	7.50839128906265	1.97854711767802	8.41521244307393	0.0	8.49316891564021	8.16879607825108
Hmgb2	10.033823128254	9.70505147403634	8.49078639248541	10.0533105550412	9.39348328277963	9.5458772111292	8.23170100172989	9.7159695001765	9.4967788321822	9.42934151388701	9.24379018178964	9.54164092367904	10.0040818665277	9.79149133959228	8.31484612567267	9.91325831344475	7.48250284479932	9.7377828858433	9.31326064375744	8.12085406316117	8.85708594971109	4.9416617461992	8.29760920390251	7.4460503999983	9.03607694382548	8.77811305490452	5.57243446674659	7.67023208445058	9.71523557359864	9.9633494452195	9.63945976622677	9.9677273423817	6.97593344459975	9.59938632905526	10.0915887322082	9.3402222861712	9.4324341666923	9.01688539464281	6.84646054506065	5.6204558701299	9.07078550935675	9.08084403339257	7.18889118432407	9.11901530262275	9.31119326009251	7.91395690961637	9.28466281931227	7.80015108296218	8.58536662923595	9.36527203005432
Sfxn3	1.11779955537274	6.94430062221974	2.55328461353065	1.11581642625462	0.0	0.0	0.750572242484882	0.669680256525218	1.79349572262438	0.0	7.44982375640739	7.09089409022413	0.334087062597004	0.0	2.99854154581601	0.0	7.29555332486995	4.74838509151279	0.53588837161403	7.13918907815286	1.39117322692497	2.8525863944616	7.42174975843155	2.60863616492441	7.25898452861934	7.29858936518384	8.93451544663726	8.9501949697899	8.08313662047973	6.93660526729644	8.86725094308365	1.00061168584868	2.6847451624759	7.25315725156321	0.0	7.00635291024216	6.15626845719038	7.67069841625433	8.40107927503881	0.946234883999621	0.0	6.37421993733766	8.49836920044274	1.97554947086102	6.62097306967409	0.985733581736737	1.47858046269593	2.1419573139368	1.37031649521715	7.61267375829015
Pusl1	3.20023760475888	7.04468581137117	4.10704370937956	7.67717162602844	7.82952566000442	4.68239271009557	2.96801708151184	8.45897211537712	3.26796782855327	6.8266908757606	4.02782717264407	7.76600007599876	6.0130465576894	8.16890337685503	6.44295303751501	0.853388253753999	4.07105460175247	8.17001012564906	6.40376611051241	8.56958430250448	7.88241439345582	3.41685737175325	5.98875143078699	4.72772125006479	6.68606908455549	9.09273219861871	4.19011683154106	8.16892079545199	8.0094160094991	2.55935426936894	6.97275758113338	7.8117893013369	3.2761207331587	7.39616856029511	6.31348578446862	4.84141990642927	5.79180828458749	8.66715381294159	2.15603751115155	8.54172322936873	6.92606160473518	0.559458523052089	1.0631685229994	5.89858565064486	8.03766707922784	3.29614608819109	6.59381391470583	4.08152316781676	7.87058107255816	3.835581307837
Susd3	2.17327829085721	0.0	2.55328461353065	0.0	0.478376714664572	0.0	0.0	0.0	0.0	0.391399720994457	0.926517836479793	0.0	0.0	0.6572325959489	0.0	0.0	0.0	1.46699181584107	0.0	1.83201016264963	3.62765733577825	7.62979227509901	2.61208746412302	0.0	1.36107039534917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.34699435864162	0.0	0.0	0.0	0.0	6.6293378463792	0.898574153516471	0.0	0.445915133968274	0.0	6.67701415026957	0.793433972281581	0.0	0.0	0.920957881272264	0.0	1.04043553429504	0.0
Hk3	0.0	0.0	0.0	1.11581642625462	0.478376714664572	0.0	1.2417914337173	0.0	0.692993620069485	0.0	0.926517836479793	0.0	0.334087062597004	0.0	0.764848598639104	0.488895005247506	0.0	0.667346796438756	0.0	3.49073852709118	0.0	0.0	1.0951933035935	2.13734355867661	3.38025037292595	0.742288987970251	0.0	1.25026081655982	1.32252291795169	0.656099304823085	0.0	0.0	0.0	0.0	1.92780472125185	0.442903931711657	1.21836199616517	0.0	0.0	0.0	0.0	0.559458523052089	1.0631685229994	0.0	0.988488235659084	0.985733581736737	1.47858046269593	0.0	1.04043553429504	0.914646549532655
Amigo1	0.0	0.0	6.88108445794047	0.0	0.837015126728841	0.0	1.2417914337173	0.0	1.15915715031611	3.13613141389605	0.0	0.0	0.0	0.0	0.0	0.265058522796752	0.0	0.0	0.0	0.890207491621803	0.239183335405525	8.08769436627949	1.43542888363066	0.0	0.0	0.418366921584183	0.0	0.0	0.0	0.0	0.0	0.0	8.12411723170023	4.24919280346959	0.0	0.0	0.0	3.24003412984782	0.0	0.0	0.445915133968274	0.0	0.0	1.07024675955926	0.0	0.985733581736737	0.0	0.0	0.0	0.914646549532655
Fastkd3	0.0	8.19894828885525	8.0352945153635	0.663197111593721	6.95493890952896	7.05550808283824	1.2417914337173	7.70690052468094	0.692993620069485	4.74782919786184	6.08002938019962	7.86811488243346	6.32112676007862	5.50567511509044	1.9247713446545	6.91648581766444	2.30799301970087	1.46699181584107	0.0	0.0	0.0	0.0	0.0	1.43282906670271	4.94515735992216	5.53654656689877	0.0	1.25026081655982	3.85890389148439	5.9280122953882	0.0	8.42538584204733	1.06069379993623	1.04250718511298	8.01701850732146	7.00635291024216	0.0	0.0	0.0	1.51282100717807	0.0	2.63479674846516	0.0	0.0	0.0	6.77893816651445	1.47858046269593	0.0	5.50422747499815	7.40233303934333
Zfp951	1.11779955537274	6.95647967133064	1.39134453143144	0.663197111593721	0.0	2.23312659891773	5.36685171865618	1.12528129353233	1.51091320365075	0.698956986510831	2.4603269508049	0.0	0.0	0.0	0.764848598639104	3.99319200740706	1.57335930534259	0.667346796438756	0.0	0.890207491621803	0.0	0.758250205119562	0.0	1.43282906670271	2.51254823086886	0.742288987970251	0.0	0.0	0.0	1.44755206617072	1.09622889987536	8.34551525854243	1.66533311335396	0.0	0.0	0.0	0.0	1.4274093096839	0.0	0.946234883999621	8.6152696441726	0.559458523052089	0.0	0.450588387965346	6.5162932274421	0.985733581736737	0.0	0.0	0.0	0.914646549532655
Dhx35	0.0	5.95596803193997	0.0	0.0	0.478376714664572	2.23312659891773	0.750572242484882	8.04368663355065	7.63170868679997	6.36360326814142	0.0	6.32311090013936	5.30618057662738	0.0	8.94611947871972	0.853388253753999	0.0	0.0	5.17341140703354	5.96458051267508	0.927230224327432	0.0	0.0	0.0	6.25361746489357	1.0066511787253	6.84391356863389	0.0	0.0	7.22180634444909	6.99223116455163	0.0	2.41784918636051	0.0	0.952273439194551	1.48371962789477	1.21836199616517	7.49266313327743	0.0	5.38476989155044	0.0	7.19407532829578	0.0	1.30240093461685	6.46899586327202	0.0	1.47858046269593	1.71181919971158	7.52640701951455	7.26794343282796
