	GMP.1	GMP.2	GMP.3	GMP.4	GMP.5	GMP.6	GMP.7	GMP.8	GMP.9	GMP.10	GMP.11	GMP.12	GMP.13	GMP.14	GMP.15	GMP.16	GMP.17	GMP.18	GMP.19	GMP.20	GMP.21	GMP.22	GMP.23	GMP.24	GMP.25	GMP.26	GMP.27	GMP.28	GMP.29	GMP.30	GMP.31	GMP.32	GMP.33	GMP.34	GMP.35	GMP.36	GMP.37	GMP.38	GMP.39	GMP.40	GMP.41	GMP.42	GMP.43	GMP.44	GMP.45	GMP.46	GMP.47	GMP.48	GMP.49	GMP.50
Fem1b	2.2804003969285	6.84303526490674	7.48342324858269	1.99396702477734	1.92892618571257	8.33704062171457	4.05603594900001	3.05225175941991	5.2971244134437	1.719445362227	1.76034424987457	8.34420074101073	0.511545932906333	6.26407187234702	0.857490531418402	0.38253531271527	5.03390134914741	7.64687802879024	2.65169781076226	1.84647233039849	2.77292190489555	4.90476860271307	4.03352711042905	6.00804146991951	2.51887748428014	1.30800130527133	0.0	5.31897306101208	1.06998701527863	2.42421652241046	7.37375100846783	1.67236770297154	7.36764342191577	7.68466569118178	8.66032362969363	0.0	9.68899623583506	0.822800858894956	4.99997665457456	6.52089647869317	6.65846456586627	1.024166589822	9.82015958764294	6.43417454566965	8.78651146658304	1.63507353557453	1.68280990126173	6.75202649646977	2.81804633870552	5.49597637913982
Cers4	2.2804003969285	6.26128351265731	0.730382501581066	1.31710373466391	7.6191508535623	5.46474889841409	0.0	1.62494392990525	1.4278784207471	6.92347766000227	0.0	1.32589123127226	0.0	0.0	1.14914610573727	5.75850000395307	0.0	0.0	0.0	0.0	0.0	0.817211916805725	2.02688373027258	2.59450536322452	6.88387928421485	0.0	0.831817853864619	0.693987302944079	0.4504553604672	2.91667948212562	0.425933270541342	0.0	0.0	0.0	0.691741001338206	7.60543376045465	8.69188025731578	0.822800858894956	1.41988816250163	1.50332489086003	1.61457841404594	0.828093827779662	2.7167712664292	0.661245788619251	0.559976732890676	1.03774550821433	1.07400064026488	0.0	2.81804633870552	2.18864584503513
Slc13a2	0.825073691800591	0.0	0.0	0.0	0.553805582751331	0.0	0.0	0.0	0.0	0.653770365763334	0.0	0.0	0.0	0.0	0.857490531418402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34347500672802	0.0	0.0	0.0	0.0	0.693987302944079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61923760013546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.661245788619251	0.0	0.0	0.0	0.0	0.0	0.77547603413465
Ehd3	0.825073691800591	0.0	0.0	0.0	0.953008607182362	5.66978091510385	0.802781518971799	0.0	1.70221878638956	0.0	0.0	0.0	0.712257197946941	0.0	0.0	0.0	0.0	0.0	0.0	0.45510795650219	0.0	0.0	2.48873466452755	0.0	0.0	0.0	0.0	0.0	0.4504553604672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.406928819038451	0.0	0.0	0.0	0.0	0.601118455940858	0.0	0.0	0.0	0.0	0.0	1.30621023874047	1.59328488474161	0.0
Cish	0.0	0.573792624783881	0.0	0.0	0.0	0.0	0.0	0.0	0.64478157905425	1.10201904175974	0.0	0.0	0.0	0.0	0.0	1.33236643625698	0.0	2.20287662924643	1.04041045498852	0.0	0.0	0.817211916805725	0.0	0.782386900187965	0.0	0.0	0.831817853864619	0.0	0.4504553604672	2.42421652241046	0.425933270541342	0.0	5.7407806902335	0.0	1.15734328869251	7.46867086340859	0.0	8.01864045607938	0.0	0.0	0.0	0.0	1.92105525631768	0.0	0.559976732890676	4.31862807712746	0.0	0.0	2.33190921012446	1.277097763667
Gbp5	0.0	0.573792624783881	0.730382501581066	1.31710373466391	0.0	0.0	0.802781518971799	0.0	0.64478157905425	0.0	0.0	0.0	0.27832795920953	0.0	0.49153703882075	0.0	0.0	0.0	1.37028656544241	3.36066410732097	0.0	1.33570910752137	2.02688373027258	0.0	5.91030089957994	0.0	0.831817853864619	0.693987302944079	0.0	0.0	0.75435954699815	0.0	1.22989638206685	1.37134564754711	1.15734328869251	5.66479668476673	0.0	0.822800858894956	0.877998489585888	0.0	1.02226873608716	2.28590246245425	0.0	0.0	0.559976732890676	0.0	1.68280990126173	0.0	1.59328488474161	0.0
Klhl2	6.61801566505546	0.573792624783881	0.0	0.0	0.0	0.0	0.0	0.0	0.64478157905425	8.37408032400793	0.0	0.0	0.27832795920953	0.545700334991473	0.0	5.45325215817673	0.0	1.76665572175421	5.83317031241068	7.80193687731057	0.980014077278177	0.0	6.58994810465496	0.0	6.86935715344823	0.0	0.831817853864619	0.0	5.39385571565968	0.0	3.31171721173038	2.42619639191319	0.0	4.32520012726909	3.7990730735917	0.0	0.723969739267883	6.4319717756128	1.41988816250163	5.37047710429277	2.03327551812011	0.0	0.0	0.0	0.962357180640882	1.03774550821433	0.0	5.58895886570285	1.59328488474161	0.0
Mpeg1	0.825073691800591	0.0	0.0	0.0	4.55223776798455	0.0	0.0	0.0	0.0	0.0	6.66230749315404	1.70501160268052	0.712257197946941	7.80121686226472	7.12755229566771	10.2962556460051	4.4707910903673	0.0	0.0	0.0	0.980014077278177	0.0	0.0	6.93021291440964	1.12620636388176	7.35839715704438	0.0	1.16059555685387	6.50439022912155	0.0	5.97313897997465	0.0	0.0	0.0	0.691741001338206	0.0	0.0	0.0	0.0	0.0	1.02226873608716	0.331643362319327	0.0	6.4146413938914	0.0	0.0	4.13577688469712	5.65370535671812	1.59328488474161	6.94745367250172
Map2k5	0.825073691800591	6.00017213161203	1.21297878169714	1.31710373466391	0.0	8.61777702338635	6.03931664378067	3.51368135168612	3.91528797942009	0.653770365763334	3.5539813061241	0.810186844231269	5.54029810582837	0.0	1.7805838123653	0.38253531271527	6.78657701762534	3.82929505701967	1.37028656544241	5.48428237187302	1.55825260022284	5.65906372479872	3.55622427155154	6.89573599590148	6.56139269908766	7.48265414193422	7.21340708660879	0.693987302944079	7.55100828349378	1.67069859337895	7.93571498327803	7.26787364033547	8.09165376765722	7.45600885427503	0.0	7.35457492901447	0.723969739267883	8.09364568200716	5.85728488393666	5.60610999571388	0.0	8.61481607268888	2.7167712664292	5.23385743569186	6.99575056518404	7.63638665391429	0.0	7.62668443487974	0.0	1.94374098757096
Cybb	0.0	0.0	0.0	0.0	1.92892618571257	1.23194053689991	7.38383257514371	5.70225286585935	0.64478157905425	1.44351295627304	1.76034424987457	1.32589123127226	1.1869637823137	1.50533970689391	0.0	8.64046165947072	8.35763658889266	0.0	0.0	1.51320112680908	1.55825260022284	2.01720579484121	0.0	6.50774345375221	5.69660923602361	0.0	0.0	1.16059555685387	0.793224186443406	0.0	6.12284366906349	1.67236770297154	1.22989638206685	0.0	1.50878087466048	1.61923760013546	1.71414544140035	1.34350639868065	0.0	1.50332489086003	0.0	0.0	2.7167712664292	0.0	0.0	1.03774550821433	1.07400064026488	1.30621023874047	2.81804633870552	0.0
Tasp1	7.35590592438207	5.88565546621156	0.0	1.31710373466391	0.0	7.57882269877144	7.16928919938889	0.0	0.0	0.0	1.76034424987457	0.810186844231269	0.712257197946941	0.0	0.0	0.0	7.35167503191076	1.13836980847833	8.30827991381251	0.45510795650219	1.55825260022284	8.10894839480994	2.02688373027258	6.58551228216235	6.543209997618	8.14044497124357	0.831817853864619	0.0	0.0	0.0	6.30933288441378	3.82010091967755	0.0	0.0	0.691741001338206	0.0	0.406928819038451	1.72530930060472	0.877998489585888	5.85508143726021	1.02226873608716	0.0	7.96025082749177	0.661245788619251	0.0	0.0	8.57025530325049	5.73574786967524	0.0	0.77547603413465
Elmod2	0.825073691800591	0.0	1.57397393196536	6.98069865877973	0.0	0.0	0.0	0.0	0.0	0.0	1.13349432641161	2.25313990813831	6.9266052023272	0.0	0.49153703882075	5.42294093864805	0.0	2.80871599318442	0.612028177988144	2.86889444996204	0.0	0.817211916805725	6.13325151263422	0.0	6.1928498180485	0.0	1.3560612240596	0.0	0.4504553604672	0.0	0.425933270541342	0.0	0.0	4.63266166546443	0.691741001338206	0.0	0.406928819038451	0.0	1.41988816250163	0.0	0.0	0.0	0.0	0.0	4.62715575371749	1.03774550821433	1.07400064026488	0.0	0.0	6.67340346288491
Lyrm9	7.57606767325237	0.573792624783881	0.730382501581066	2.45284893806624	4.23129465042213	5.88263245093669	2.9448867187358	4.0559126000113	0.0	0.0	3.69364838156749	0.0	7.70809849304802	0.545700334991473	5.56307828828343	6.47166372557542	1.74530460816018	0.0	5.18599443850726	0.0	0.0	1.71632925101259	2.02688373027258	0.782386900187965	1.75089798672838	0.0	0.0	0.693987302944079	4.52282721360212	1.67069859337895	4.36290139003379	2.91879035451771	5.50466956009732	5.45457652189781	0.0	2.85127518123829	0.0	4.88004668420423	0.0	0.0	1.02226873608716	0.331643362319327	1.92105525631768	4.15882022784991	5.30063190069401	2.05625427899824	6.27170884998972	6.73217593115184	4.87001857533068	0.0
Wdhd1	7.80237517388354	8.12369414996497	2.48891401709017	7.57319314687318	7.10477923617554	4.77094155213263	8.68368988415106	6.41640440234256	2.13126526765824	1.95098054935617	2.52996560010588	0.810186844231269	8.46332880728906	0.940698656006941	1.59917961310277	8.41005091515052	7.0267568950499	7.32890599293964	8.78689334711549	6.10584619743379	5.13080582046511	7.67024089024666	8.13363804989113	7.56706800567443	8.63819778162449	7.77285866160002	1.3560612240596	6.65928596680328	5.93313174768305	1.67069859337895	7.64031047504292	7.59610620118471	0.0	8.32911354706076	5.29073242098898	1.61923760013546	0.0	2.27625350717108	3.22931695804027	8.98971960390239	4.84999844608102	2.12426148298296	3.22666245552425	8.55694731791308	5.87916523807777	2.38185580313745	6.14224155321054	6.20767986208454	8.32983934602115	8.33410858662636
Mesdc2	6.20031601118741	2.87766706367183	1.57397393196536	3.08036259953585	8.65453384301639	3.85681356129201	7.19150280214773	2.04490209165825	8.936991855859	9.95946759347716	6.44228705619689	6.1511643699712	8.23581004173753	0.940698656006941	8.18409458771571	3.61286420280442	8.57347298801279	5.2570469817187	2.23230605814715	5.87916955466927	1.55825260022284	7.31737182006587	8.42579853829468	6.81501172164367	7.36994412132181	8.12908078495609	2.04254170534396	5.72494681640254	8.83106856436996	4.87715201011336	8.71423991341803	6.50274874120605	9.31305687627114	6.24020990739214	7.5165552729914	7.66556565744088	8.3293325240536	7.77708840409707	2.12144495217821	1.90782505038583	7.57534511196299	1.19675194887636	5.59630882438364	9.00516645327736	9.27586912040503	2.05625427899824	2.10962457725417	5.06195064977871	8.31163425654878	6.93910978861468
Pbld2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.653770365763334	0.0	0.810186844231269	0.27832795920953	0.0	0.49153703882075	1.33236643625698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.782386900187965	0.0	1.30800130527133	0.831817853864619	4.37628695770426	1.67754384679726	0.0	0.0	0.0	0.0	0.0	0.691741001338206	0.0	0.723969739267883	1.34350639868065	0.877998489585888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.59328488474161	0.0
Peg3	0.0	0.573792624783881	0.0	0.0	0.553805582751331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27832795920953	0.0	0.0	0.684604713656068	0.0	1.13836980847833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.831817853864619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.406928819038451	0.0	0.0	0.0	0.0	0.0	1.92105525631768	0.0	0.0	1.03774550821433	0.0	0.0	0.0	0.77547603413465
Wdfy3	0.825073691800591	1.56253559231976	6.40434151853588	1.31710373466391	0.553805582751331	3.78804436539822	0.0	3.22299108415747	6.14719102445214	6.36465948525879	1.13349432641161	3.86412603821758	4.25452005547531	0.0	0.49153703882075	0.684604713656068	3.20700216273911	2.80871599318442	1.04041045498852	0.45510795650219	1.96991632204923	0.817211916805725	1.34347500672802	1.2868506039632	0.0	0.0	8.26449516787348	0.693987302944079	5.43109543781332	0.0	7.6649341521098	4.87950211379927	3.38107706465986	7.37556281573381	1.15734328869251	1.61923760013546	0.0	1.72530930060472	0.0	4.73819194197935	1.61457841404594	0.0	3.22666245552425	0.661245788619251	0.559976732890676	1.03774550821433	0.0	6.29145290768709	6.64169688317286	2.39794767044827
Ppme1	1.34667388550121	0.0	0.0	1.99396702477734	7.74091761130766	2.33527783294984	4.7176315270905	1.03008946685305	0.0	1.10201904175974	1.13349432641161	9.10198417789066	0.511545932906333	3.64307339052879	7.13173446694923	2.11767459790976	7.39264886108723	1.76665572175421	0.612028177988144	0.0	5.57529004473988	2.26603321714133	6.19511239364905	5.26448602221661	8.0550446015713	2.44040702344042	0.0	0.0	5.77798009082388	5.48135525852566	6.47445176686445	7.61232423332676	7.21921845810648	8.35731548161404	1.79115818821749	1.02578236220062	0.723969739267883	1.34350639868065	4.61229750308249	1.90782505038583	7.53581021084339	0.0	1.92105525631768	3.19223629794775	3.25344746440974	1.63507353557453	2.70626889181604	0.796145382855203	3.18101087892724	6.82600504101394
Serpina3f	0.0	0.573792624783881	0.0	1.31710373466391	0.553805582751331	0.0	0.0	1.03008946685305	0.0	0.0	0.0	0.0	0.27832795920953	0.0	0.0	0.38253531271527	0.0	0.0	1.37028656544241	1.07905797903752	1.96991632204923	1.33570910752137	0.0	0.0	0.0	0.0	0.831817853864619	1.51260382292336	0.4504553604672	0.0	0.75435954699815	0.0	0.0	1.37134564754711	0.0	8.60172491301861	2.38851591827412	0.0	0.0	0.0	0.0	0.0	0.0	1.45646076165329	0.0	2.87146941388501	0.0	0.0	0.0	0.77547603413465
Tmem71	0.825073691800591	0.573792624783881	3.15525489816042	1.31710373466391	0.553805582751331	0.0	0.0	0.0	0.64478157905425	8.54988068844222	1.76034424987457	0.0	0.712257197946941	0.0	0.0	9.22385232750886	0.0	0.0	6.88638205114836	0.0	5.45250730114134	1.33570910752137	1.34347500672802	2.20159335726195	3.01739456864077	0.0	0.0	0.0	6.2846439207797	3.5751230204658	0.0	6.35636900626482	7.86895677536633	0.0	0.0	0.0	0.406928819038451	6.50706348739467	0.877998489585888	1.50332489086003	0.0	0.0	2.7167712664292	1.45646076165329	0.0	0.0	3.29896704710049	0.0	7.30700733146132	1.277097763667
Zfp949	0.0	1.30175963083815	0.0	0.0	0.0	0.743655904339326	0.0	1.03008946685305	0.0	1.10201904175974	1.13349432641161	0.0	4.37777128779059	0.0	0.49153703882075	1.14699603969501	1.74530460816018	2.53736705924927	0.0	0.0	0.0	0.817211916805725	7.18523332540052	0.0	1.12620636388176	0.0	0.831817853864619	0.0	0.0	2.42421652241046	0.0	0.0	0.0	1.37134564754711	1.50878087466048	0.0	0.0	0.822800858894956	0.0	0.0	0.0	0.0	3.22666245552425	0.0	0.0	1.63507353557453	3.83422163209526	1.30621023874047	1.59328488474161	4.43568781936098
Nfil3	0.0	0.0	0.730382501581066	0.0	8.02632316626846	0.743655904339326	0.802781518971799	0.0	7.65136322134601	0.653770365763334	0.0	0.0	0.27832795920953	0.0	6.36797091128126	0.0	6.08853821636122	0.0	0.0	0.0	0.0	5.86170272450337	0.0	0.0	0.0	5.21573990341062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02226873608716	0.828093827779662	1.92105525631768	6.71533231183465	0.0	0.0	0.0	0.0	0.0	0.0
Tcn2	5.58703960618489	0.0	8.36579913575618	0.0	0.0	4.87407739210676	6.19402276399986	6.85345425772161	6.98482936525903	1.44351295627304	5.20229401744957	0.0	6.84617519648913	5.38942436158134	7.94599907081752	6.63041624027762	0.0	2.20287662924643	8.40590762616185	8.12496929542275	2.28981635692187	7.64848958582949	2.83803861466091	6.98043101019532	7.88499561651126	8.04289021302283	7.68187652228509	7.0773649519026	7.80142851064886	6.0555127227154	4.79641191723504	7.30825557102987	7.24504076017298	3.15956268658119	8.03264186128574	0.0	0.0	5.02335758196863	1.41988816250163	0.0	1.02226873608716	1.024166589822	5.96148420236978	6.09693492255576	8.4708097405774	2.38185580313745	8.0626853798371	5.61086548187916	2.33190921012446	8.79809905829359
Prcp	4.68324824740806	6.35895169322818	4.80850012669363	1.31710373466391	7.38072331789272	6.12495222221789	3.07803115693806	4.0559126000113	7.58516812237728	9.57423110044645	3.02916460062714	3.09328722258959	5.00302282135943	3.28315826685437	7.49850849055615	8.00540414919951	8.29957263583738	3.70190543388004	8.21130020832947	2.34475443644846	8.18870214062374	5.49811865054805	8.46399250342527	7.999272025223	6.09638579948874	3.30098716896525	2.50577926280305	7.64769407556676	8.52866448485335	7.02056380900289	3.70270685097277	8.68729189815254	8.51424414325362	5.16657838679907	8.10856891594921	4.44103618805126	8.76502406338203	2.67397625007979	3.09430610571997	5.94376790366305	4.0414758445448	7.90881913244822	5.21843224337501	7.76353454673258	7.57873060822776	3.52734176237655	8.3484953289704	8.06391741154851	6.07836956739163	7.90350741045104
Zfp934	0.0	0.0	0.730382501581066	0.0	7.33963415059752	0.0	1.99198700516314	0.0	0.0	0.0	1.76034424987457	0.0	0.27832795920953	0.545700334991473	7.6344025715097	0.38253531271527	0.0	0.0	1.63859542610367	0.0	0.980014077278177	0.817211916805725	1.34347500672802	0.0	1.75089798672838	0.0	0.831817853864619	2.23465176068297	0.0	8.64607175201468	5.35188231655985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90782505038583	0.0	0.0	0.0	7.86776710436929	6.8372451874388	0.0	0.0	1.30621023874047	3.71195027902206	0.0
Gm37978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64478157905425	1.44351295627304	0.0	0.0	0.0	0.545700334991473	0.0	0.38253531271527	0.0	0.0	0.0	0.0	0.980014077278177	1.33570910752137	0.0	0.782386900187965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37134564754711	0.691741001338206	0.0	0.0	0.0	0.0	0.0	1.61457841404594	0.0	1.92105525631768	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fam185a	6.73758803918162	6.40125074424208	2.64907075044878	1.31710373466391	6.25437486110401	1.59609584325308	4.39920204661775	2.04490209165825	6.27866034679903	0.0	0.0	0.0	0.712257197946941	1.50533970689391	0.857490531418402	0.684604713656068	1.12189611731354	2.20287662924643	8.37179399068723	5.7459290506687	2.55149713716025	2.66311295831389	0.0	2.20159335726195	3.38718601651209	4.57759401021362	4.60867926887039	1.51260382292336	0.4504553604672	0.0	0.75435954699815	5.95991929230392	3.55630818982276	3.77578181883967	1.50878087466048	1.61923760013546	4.11211769267675	0.0	2.12144495217821	7.58372310702353	0.0	6.36475632763212	1.92105525631768	1.11296381374	6.95772676103744	8.41415439924323	7.49227498674225	1.30621023874047	2.33190921012446	1.277097763667
Saraf	4.80771006588036	5.79971691028737	9.89888426869024	7.6819874745741	8.81453340753437	7.74677697210869	5.97246935275604	6.81391128570625	6.45581040257174	7.21268152667594	4.32928983871102	8.18150209182636	8.25703842812624	7.26331571940366	8.36727901528791	5.63171324119474	8.0406797669738	3.23407971736398	6.64875875596609	8.29133415765961	3.42288510171526	7.99291105958165	8.23283121931891	8.2103762499402	6.61460498352515	8.60976775822396	1.73975315292835	7.79942213914093	8.03302483598081	2.91667948212562	7.99712297283359	7.11691029359414	8.69372717701254	4.8063755971467	7.8212940634678	4.44103618805126	8.49224616564674	7.97962296576414	3.35276731894879	7.02640389106181	7.83841873877255	9.33960607895858	5.59630882438364	6.68304143184753	0.0	5.88058586206347	8.50591610660005	7.64272298855201	3.71195027902206	8.23534658726929
Meis1	3.24608588810858	3.0577048841952	7.75395026717543	2.45284893806624	6.75078386709101	6.37987139691979	1.69304469008247	2.63476852876913	3.86037302685348	10.56293376974	8.46920569081594	8.24019699436902	4.4214047227119	2.22583949700135	5.19860779345568	7.53611127278092	4.68385876519076	2.80871599318442	2.87595232519216	8.29133415765961	3.86935671820662	4.08762819120811	6.00095423008958	3.26898676014273	4.31653963858032	6.15196399660695	9.04502371018044	6.33430996049437	3.78936432443428	4.20707271337611	6.94562055059198	5.61830322298352	3.38107706465986	7.0174378947283	8.24939393720006	7.19030720427655	6.28962979421556	3.3541757155954	6.61746843170796	3.47147913047861	2.35739492826114	7.07824152433739	6.81352446721604	1.11296381374	2.2612189335329	8.17229556251903	2.70626889181604	2.22721033499996	7.58982948427347	6.15913915786035
Tbc1d25	0.825073691800591	0.0	6.19964642557143	0.0	0.0	0.0	0.802781518971799	0.0	1.4278784207471	0.0	0.0	0.0	6.52471362947412	7.66732916470273	0.0	0.38253531271527	1.74530460816018	0.0	2.38605243025221	0.0	0.980014077278177	1.33570910752137	6.91807869060337	0.0	0.0	2.62432082188917	0.0	1.16059555685387	5.6363551448261	2.42421652241046	0.425933270541342	0.0	0.0	3.93395578985622	0.0	8.48975917353884	0.0	0.0	0.877998489585888	0.0	0.0	0.331643362319327	5.96148420236978	0.0	0.0	2.38185580313745	1.07400064026488	0.796145382855203	2.33190921012446	6.98846422837121
Uba3	6.28840568384103	1.56253559231976	1.21297878169714	2.45284893806624	0.0	3.98523613290361	5.86600572148386	6.30672370328815	2.60205845598398	6.99005152629331	4.89012924532734	0.0	1.04540272173043	6.28122912362246	7.58645449268371	0.934246481893767	7.07789893491323	1.76665572175421	7.10703133644698	7.66099964173645	3.54810750623176	2.82700202188936	7.31627855895255	6.37637817884211	7.78021424288808	3.97817990440978	0.0	6.02781400901819	6.23637231074918	7.84729013350789	0.425933270541342	1.67236770297154	8.54054807558373	4.53727411731981	0.0	8.51449415427715	0.723969739267883	2.02692282522073	7.0319100840096	1.90782505038583	0.0	0.0	3.22666245552425	1.11296381374	0.559976732890676	8.99919163832342	5.14008988076449	5.06195064977871	4.76689336905528	6.15913915786035
Bmp7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49153703882075	0.0	0.0	0.0	0.0	0.45510795650219	0.0	0.817211916805725	0.0	0.0	0.0	0.0	0.0	0.0	0.4504553604672	0.0	0.0	0.0	1.22989638206685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.331643362319327	0.0	0.0	0.0	0.0	0.0	0.796145382855203	0.0	0.77547603413465
Serpina3g	0.825073691800591	0.983212587321725	1.21297878169714	3.08036259953585	1.52196090939155	2.95310422337785	8.22655161776508	8.01352517834649	4.11616295861707	0.653770365763334	4.94707554847464	1.32589123127226	7.59673823171428	7.43794586945202	0.0	4.04309680666903	2.78275259936574	3.56216825514782	10.7887572518958	7.23330148006687	4.48508301416649	3.80260252439153	4.98879207456194	6.91307744206482	7.94162206348955	7.39681068466378	9.97934696468754	8.9518639126697	7.64381304812786	4.87715201011336	8.00099644104791	7.6442233923476	6.3527953467863	8.06412708720791	0.691741001338206	9.31312510250833	9.91812049785661	7.73084432908219	0.0	8.24245861167534	0.0	0.601118455940858	1.92105525631768	8.76985199201825	1.75327386186227	8.48794350350675	2.70626889181604	7.53799731100642	4.25973974710243	7.8013364514941
Cnot10	6.97731811701579	7.03257170615441	2.10279064619573	0.0	2.91673252797629	7.41174658576003	6.96953068024061	7.07033902341781	3.86037302685348	3.50066697111027	6.51941613287426	0.810186844231269	4.64645638931722	0.940698656006941	7.46906226908147	0.684604713656068	2.1791876041767	7.92876662954388	4.07486428232835	1.51320112680908	7.8302865428058	6.91448816620554	3.35412897436771	8.61451099967352	4.22824915566267	1.30800130527133	0.0	5.86914609408511	7.33878971666666	0.0	8.15321001008093	1.67236770297154	3.71254217570383	2.06151190836723	3.51840124322015	0.0	4.02816564364658	1.72530930060472	0.877998489585888	7.08607311273977	2.03327551812011	0.331643362319327	8.23838540732303	8.17691128277504	5.78303699360264	1.03774550821433	7.7583986766041	8.36395566505374	3.91852853713453	8.30842603819017
Nup107	1.72895516002738	9.14743865197596	1.57397393196536	4.54688271744312	5.93936556027882	1.23194053689991	8.46709446066156	7.28799380397337	5.93769216123829	1.44351295627304	5.29295223227479	1.32589123127226	9.03877962037735	7.01930224159148	1.7805838123653	7.17002612520254	6.9326494313067	2.53736705924927	1.86474354392402	3.25253129214488	2.77292190489555	0.817211916805725	6.54314151118083	7.79462426588555	5.44566840351443	5.54706317516754	1.3560612240596	6.69413141510914	7.5051799229134	6.83985548710731	7.16173345342006	6.63563497597266	2.33242274530725	7.78150549699689	8.0561759823796	1.02578236220062	1.20379087646565	1.72530930060472	1.41988816250163	7.29435439812452	6.46995747866139	8.97042226367347	7.71441703384639	8.39444248829995	6.75728292027724	1.63507353557453	2.10962457725417	8.59582678641181	6.69884565955151	7.72087803370181
Champ1	1.72895516002738	6.98329966301832	1.21297878169714	6.29583333653165	8.07470295097443	2.33527783294984	1.31552126342563	1.03008946685305	4.16229679538686	0.653770365763334	1.76034424987457	7.22330078644628	4.84109268943673	0.0	1.59917961310277	1.33236643625698	0.0	8.10276982775828	6.21817060081928	8.05426331750679	2.28981635692187	3.72158710873986	2.02688373027258	6.77763143358943	5.96596151180395	5.3781483929171	8.62805514864959	0.693987302944079	7.454837438949	5.07704247287085	5.65694092706626	2.91879035451771	6.89970888037557	2.06151190836723	2.56604854410751	0.0	8.12895555467053	1.34350639868065	1.8128972077372	8.19356256697337	1.61457841404594	2.28590246245425	3.90062512346546	0.0	5.9361472456768	2.64733397575001	8.19915582442504	5.67465751082187	3.71195027902206	2.39794767044827
Dlst	7.78733631012404	6.07524713350753	8.83422933698419	9.08736219341329	8.18320255402912	7.44562976364497	6.1032032423504	7.72461261835001	7.39540782863733	1.44351295627304	4.83084244729226	1.70501160268052	7.55163521321989	9.01222214246535	8.72650966937018	5.88248355046567	7.24384047493716	8.6562198822878	0.612028177988144	9.23233322815581	6.75453095377113	3.95214281761457	6.95430629616931	6.93870492817632	7.31741763828512	7.97257254864205	8.21612576439541	3.92677888556464	6.84054080598879	8.54847712248139	1.02170987003073	7.67543246590043	2.33242274530725	7.92030448912802	1.50878087466048	2.03850279342305	3.59445917079348	5.02335758196863	2.12144495217821	7.16197702904386	5.87632511057558	4.06739853686048	4.70503769361324	5.87192534338132	7.45160740204769	2.05625427899824	7.56143880581956	7.68979580893857	8.74375546784982	6.3970380947288
Creb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.612028177988144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.425933270541342	0.0	0.0	0.0	0.0	3.63188369602275	0.0	0.0	0.877998489585888	0.0	1.61457841404594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sh3tc2	0.825073691800591	0.573792624783881	0.0	0.0	0.0	0.0	1.69304469008247	0.0	0.0	0.0	1.13349432641161	0.810186844231269	0.27832795920953	0.0	0.0	0.38253531271527	0.0	0.0	0.0	0.45510795650219	0.980014077278177	0.0	1.34347500672802	0.0	1.12620636388176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02226873608716	0.0	1.92105525631768	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm8113	0.0	0.0	0.0	0.0	0.0	0.0	8.46405620421803	0.0	1.08882350253439	0.0	2.19587805341456	0.0	0.511545932906333	0.545700334991473	0.0	9.35740151717759	4.4707910903673	0.0	0.0	4.51615623571657	0.0	0.817211916805725	1.34347500672802	0.0	4.4783971612466	0.0	0.0	3.4441336883251	0.0	0.0	7.48855893997159	0.0	0.0	1.37134564754711	0.0	0.0	7.97864367807643	0.0	0.0	0.0	0.0	0.601118455940858	0.0	6.00849120340569	0.0	0.0	1.07400064026488	0.0	1.59328488474161	0.77547603413465
